Code,Description,Frequencies,code_number,ts_code,Frequency,Start Date,End Date,Type Description,number_of_ts,timeseries_position
KBP4790,Consolidated central government: Net acquisition of financial assets other than cash,"Quarterly,Yearly (fiscal)",4790,KBP4790K,Quarterly,2000/02,2017/02,",",2,2
KBP4791,Consolidated central government: Net cash flow from financing activities: Net incurrence of liabilities,"Quarterly,Yearly (fiscal)",4791,KBP4791F,Yearly (fiscal),1992,2017,",",2,1
KBP4791,Consolidated central government: Net cash flow from financing activities: Net incurrence of liabilities,"Quarterly,Yearly (fiscal)",4791,KBP4791K,Quarterly,2000/02,2017/02,",",2,2
KBP4792,Consolidated central government: Net cash flow from finan- cing activities: Net incurrence of liabilities: Domestic,"Quarterly,Yearly (fiscal)",4792,KBP4792F,Yearly (fiscal),1992,2017,",",2,1
KBP4792,Consolidated central government: Net cash flow from finan- cing activities: Net incurrence of liabilities: Domestic,"Quarterly,Yearly (fiscal)",4792,KBP4792K,Quarterly,2000/02,2017/02,",",2,2
KBP4793,Consolidated central government: Net cash flow from finan- cing activities: Net incurrence of liabilities: Foreign,"Quarterly,Yearly (fiscal)",4793,KBP4793F,Yearly (fiscal),1992,2017,",",2,1
KBP4793,Consolidated central government: Net cash flow from finan- cing activities: Net incurrence of liabilities: Foreign,"Quarterly,Yearly (fiscal)",4793,KBP4793K,Quarterly,2000/02,2017/02,",",2,2
KBP4794,Consolidated central government: Net change in stock of cash,"Quarterly,Yearly (fiscal)",4794,KBP4794F,Yearly (fiscal),1994,2017,",",2,1
KBP4794,Consolidated central government: Net change in stock of cash,"Quarterly,Yearly (fiscal)",4794,KBP4794K,Quarterly,2001/04,2017/02,",",2,2
KBP4800,Provincial government: Net cash flow from operating activities,"Quarterly,Yearly (fiscal)",4800,KBP4800F,Yearly (fiscal),1992,2017,",",2,1
KBP4800,Provincial government: Net cash flow from operating activities,"Quarterly,Yearly (fiscal)",4800,KBP4800K,Quarterly,2000/02,2017/02,",",2,2
KBP4801,Provincial government: Cash receipts from operating activities,"Quarterly,Yearly (fiscal)",4801,KBP4801F,Yearly (fiscal),1992,2017,",",2,1
KBP4801,Provincial government: Cash receipts from operating activities,"Quarterly,Yearly (fiscal)",4801,KBP4801K,Quarterly,2000/02,2017/02,",",2,2
KBP4802,Provincial governments: Cash receipts from operating activities: Social contributions,"Quarterly,Yearly (fiscal)",4802,KBP4802F,Yearly (fiscal),1993,2017,",",2,1
KBP4802,Provincial governments: Cash receipts from operating activities: Social contributions,"Quarterly,Yearly (fiscal)",4802,KBP4802K,Quarterly,1991/02,2017/02,",",2,2
KBP4803,Provincial governments: Cash payments from operating activities,"Quarterly,Yearly (fiscal)",4803,KBP4803F,Yearly (fiscal),1992,2017,",",2,1
KBP4803,Provincial governments: Cash payments from operating activities,"Quarterly,Yearly (fiscal)",4803,KBP4803K,Quarterly,2000/02,2017/02,",",2,2
KBP4804,Provincial governments: Cash payments from operating activities: Compensation of employees,"Quarterly,Yearly (fiscal)",4804,KBP4804F,Yearly (fiscal),1992,2017,",",2,1
KBP4804,Provincial governments: Cash payments from operating activities: Compensation of employees,"Quarterly,Yearly (fiscal)",4804,KBP4804K,Quarterly,2000/02,2017/02,",",2,2
KBP4805,Provincial governments: Cash payments from operating activities: Purchases of goods and services,"Quarterly,Yearly (fiscal)",4805,KBP4805F,Yearly (fiscal),1992,2017,",",2,1
KBP4805,Provincial governments: Cash payments from operating activities: Purchases of goods and services,"Quarterly,Yearly (fiscal)",4805,KBP4805K,Quarterly,2000/02,2017/02,",",2,2
KBP4806,Provincial governments: Cash payments from operating activities: Subsidies,"Quarterly,Yearly (fiscal)",4806,KBP4806F,Yearly (fiscal),1992,2017,",",2,1
KBP4806,Provincial governments: Cash payments from operating activities: Subsidies,"Quarterly,Yearly (fiscal)",4806,KBP4806K,Quarterly,2000/02,2017/02,",",2,2
KBP4807,Provincial governments: Cash payments from operating activities: Grants,"Quarterly,Yearly (fiscal)",4807,KBP4807F,Yearly (fiscal),1992,2017,",",2,1
KBP4807,Provincial governments: Cash payments from operating activities: Grants,"Quarterly,Yearly (fiscal)",4807,KBP4807K,Quarterly,2000/02,2017/02,",",2,2
KBP4808,Provincial governments: Cash payments from operating activities: Grants,"Quarterly,Yearly (fiscal)",4808,KBP4808F,Yearly (fiscal),1992,2017,",",2,1
KBP4808,Provincial governments: Cash payments from operating activities: Grants,"Quarterly,Yearly (fiscal)",4808,KBP4808K,Quarterly,2000/02,2017/02,",",2,2
KBP4809,Provincial governments: Cash payments from operating activities: Other payments,"Quarterly,Yearly (fiscal)",4809,KBP4809F,Yearly (fiscal),1992,2017,",",2,1
KBP4809,Provincial governments: Cash payments from operating activities: Other payments,"Quarterly,Yearly (fiscal)",4809,KBP4809K,Quarterly,2000/02,2017/02,",",2,2
KBP4810,Provincial governments: Net cash flow from investment in non-financial assets,"Quarterly,Yearly (fiscal)",4810,KBP4810F,Yearly (fiscal),1992,2017,",",2,1
KBP4810,Provincial governments: Net cash flow from investment in non-financial assets,"Quarterly,Yearly (fiscal)",4810,KBP4810K,Quarterly,2000/02,2017/02,",",2,2
KBP4811,Provincial governments: Cash surplus (+)/deficit (-),"Quarterly,Yearly (fiscal)",4811,KBP4811F,Yearly (fiscal),1992,2017,",",2,1
KBP4811,Provincial governments: Cash surplus (+)/deficit (-),"Quarterly,Yearly (fiscal)",4811,KBP4811K,Quarterly,2000/02,2017/02,",",2,2
KBP4812,Provincial governments: Net cash flow from financing activities,"Quarterly,Yearly (fiscal)",4812,KBP4812F,Yearly (fiscal),1992,2017,",",2,1
KBP4812,Provincial governments: Net cash flow from financing activities,"Quarterly,Yearly (fiscal)",4812,KBP4812K,Quarterly,2000/02,2017/02,",",2,2
KBP4813,Provincial governments: Net cash flow from financing activi- ties: Net acquisition of financial assets other than cash,"Quarterly,Yearly (fiscal)",4813,KBP4813F,Yearly (fiscal),1992,2017,",",2,1
KBP4813,Provincial governments: Net cash flow from financing activi- ties: Net acquisition of financial assets other than cash,"Quarterly,Yearly (fiscal)",4813,KBP4813K,Quarterly,2000/02,2017/02,",",2,2
KBP4814,Provincial governments: Net cash flow from financing activities: Net incurrence of liabilities,"Quarterly,Yearly (fiscal)",4814,KBP4814F,Yearly (fiscal),1992,2017,",",2,1
KBP4814,Provincial governments: Net cash flow from financing activities: Net incurrence of liabilities,"Quarterly,Yearly (fiscal)",4814,KBP4814K,Quarterly,2000/02,2017/02,",",2,2
KBP4815,Provincial governments: Net cash flow from financing activities: Net incurrence of liabilities: Domestic,"Quarterly,Yearly (fiscal)",4815,KBP4815F,Yearly (fiscal),1992,2017,",",2,1
KBP4815,Provincial governments: Net cash flow from financing activities: Net incurrence of liabilities: Domestic,"Quarterly,Yearly (fiscal)",4815,KBP4815K,Quarterly,2000/02,2017/02,",",2,2
KBP4816,Provincial governments: Net cash flow from financing activities: Net incurrence of liabilities: Foreign,"Quarterly,Yearly (fiscal)",4816,KBP4816F,Yearly (fiscal),1992,2017,",",2,1
KBP4816,Provincial governments: Net cash flow from financing activities: Net incurrence of liabilities: Foreign,"Quarterly,Yearly (fiscal)",4816,KBP4816K,Quarterly,2000/02,2017/02,",",2,2
KBP4817,Provincial governments: Net change in stock of cash,"Quarterly,Yearly (fiscal)",4817,KBP4817F,Yearly (fiscal),1992,2017,",",2,1
KBP4817,Provincial governments: Net change in stock of cash,"Quarterly,Yearly (fiscal)",4817,KBP4817K,Quarterly,2000/02,2017/02,",",2,2
KBP4825,Local governments: Net cash flow from operating activities,"Quarterly,Yearly (fiscal)",4825,KBP4825F,Yearly (fiscal),1992,2017,",",2,1
KBP4825,Local governments: Net cash flow from operating activities,"Quarterly,Yearly (fiscal)",4825,KBP4825K,Quarterly,2000/02,2017/02,",",2,2
KBP4826,Local governments: Cash receipts from operating activities,"Quarterly,Yearly (fiscal)",4826,KBP4826F,Yearly (fiscal),1992,2017,",",2,1
KBP4826,Local governments: Cash receipts from operating activities,"Quarterly,Yearly (fiscal)",4826,KBP4826K,Quarterly,2000/02,2017/02,",",2,2
KBP4827,Local governments: Cash receipts from operating activities: Taxes,"Quarterly,Yearly (fiscal)",4827,KBP4827F,Yearly (fiscal),1992,2017,",",2,1
KBP4827,Local governments: Cash receipts from operating activities: Taxes,"Quarterly,Yearly (fiscal)",4827,KBP4827K,Quarterly,2000/02,2017/02,",",2,2
KBP4828,Local governments: Cash receipts from operating activities: Social contributions,"Quarterly,Yearly (fiscal)",4828,KBP4828F,Yearly (fiscal),1992,2017,",",2,1
KBP4828,Local governments: Cash receipts from operating activities: Social contributions,"Quarterly,Yearly (fiscal)",4828,KBP4828K,Quarterly,1991/02,2017/02,",",2,2
KBP4829,Local governments: Cash receipts from operating activities: Grants,"Quarterly,Yearly (fiscal)",4829,KBP4829F,Yearly (fiscal),1992,2017,",",2,1
KBP4829,Local governments: Cash receipts from operating activities: Grants,"Quarterly,Yearly (fiscal)",4829,KBP4829K,Quarterly,2000/02,2017/02,",",2,2
KBP4830,Local governments: Cash receipts from operating activities: Other receipts,"Quarterly,Yearly (fiscal)",4830,KBP4830F,Yearly (fiscal),1992,2017,",",2,1
KBP4830,Local governments: Cash receipts from operating activities: Other receipts,"Quarterly,Yearly (fiscal)",4830,KBP4830K,Quarterly,2000/02,2017/02,",",2,2
KBP4831,Local governments: Cash payments for operating activities,"Quarterly,Yearly (fiscal)",4831,KBP4831F,Yearly (fiscal),1992,2017,",",2,1
KBP4831,Local governments: Cash payments for operating activities,"Quarterly,Yearly (fiscal)",4831,KBP4831K,Quarterly,2000/02,2017/02,",",2,2
KBP4832,Local governments: Cash payments from operating activities: Compensation of employees,"Quarterly,Yearly (fiscal)",4832,KBP4832F,Yearly (fiscal),1992,2017,",",2,1
KBP4832,Local governments: Cash payments from operating activities: Compensation of employees,"Quarterly,Yearly (fiscal)",4832,KBP4832K,Quarterly,2000/02,2017/02,",",2,2
KBP4833,Local governments: Cash payments from operating activities: Purchases of goods and services,"Quarterly,Yearly (fiscal)",4833,KBP4833F,Yearly (fiscal),1992,2017,",",2,1
KBP4833,Local governments: Cash payments from operating activities: Purchases of goods and services,"Quarterly,Yearly (fiscal)",4833,KBP4833K,Quarterly,1991/02,2017/02,",",2,2
KBP4834,Local governments: Cash payments from operating activities: Interest,"Quarterly,Yearly (fiscal)",4834,KBP4834F,Yearly (fiscal),1992,2017,",",2,1
KBP4834,Local governments: Cash payments from operating activities: Interest,"Quarterly,Yearly (fiscal)",4834,KBP4834K,Quarterly,2000/02,2017/02,",",2,2
KBP4835,Local governments: Cash payments from operating activities: Subsidies,"Quarterly,Yearly (fiscal)",4835,KBP4835F,Yearly (fiscal),1992,2017,",",2,1
KBP4835,Local governments: Cash payments from operating activities: Subsidies,"Quarterly,Yearly (fiscal)",4835,KBP4835K,Quarterly,1991/02,2017/02,",",2,2
KBP4836,Local governments: Cash payments from operating activities: Grants,"Quarterly,Yearly (fiscal)",4836,KBP4836F,Yearly (fiscal),1992,2017,",",2,1
KBP4836,Local governments: Cash payments from operating activities: Grants,"Quarterly,Yearly (fiscal)",4836,KBP4836K,Quarterly,2000/02,2017/02,",",2,2
KBP4837,Local governments: Cash payments from operating activities: Social benefits,"Quarterly,Yearly (fiscal)",4837,KBP4837F,Yearly (fiscal),1992,2017,",",2,1
KBP4837,Local governments: Cash payments from operating activities: Social benefits,"Quarterly,Yearly (fiscal)",4837,KBP4837K,Quarterly,1991/02,2017/02,",",2,2
KBP4838,Local governments: Cash payments from operating activities: Other payments,"Quarterly,Yearly (fiscal)",4838,KBP4838F,Yearly (fiscal),1992,2017,",",2,1
KBP4838,Local governments: Cash payments from operating activities: Other payments,"Quarterly,Yearly (fiscal)",4838,KBP4838K,Quarterly,2000/02,2017/02,",",2,2
KBP4839,Local governments: Net cash flow from investment in non- financial assets,"Quarterly,Yearly (fiscal)",4839,KBP4839F,Yearly (fiscal),1992,2017,",",2,1
KBP4839,Local governments: Net cash flow from investment in non- financial assets,"Quarterly,Yearly (fiscal)",4839,KBP4839K,Quarterly,2000/02,2017/02,",",2,2
KBP4840,Local governments: Net cash flow from investment in non- financial assets: Purchases of non-financial assets,"Quarterly,Yearly (fiscal)",4840,KBP4840F,Yearly (fiscal),1992,2017,",",2,1
KBP4840,Local governments: Net cash flow from investment in non- financial assets: Purchases of non-financial assets,"Quarterly,Yearly (fiscal)",4840,KBP4840K,Quarterly,2000/02,2017/02,",",2,2
KBP4841,Local governments: Net cash flow from investment in non- financial assets: Sales of non-financial assets,"Quarterly,Yearly (fiscal)",4841,KBP4841F,Yearly (fiscal),1992,2017,",",2,1
KBP4841,Local governments: Net cash flow from investment in non- financial assets: Sales of non-financial assets,"Quarterly,Yearly (fiscal)",4841,KBP4841K,Quarterly,2000/02,2017/02,",",2,2
KBP4842,Local governments: Cash surplus (+)/deficit (-),"Quarterly,Yearly (fiscal)",4842,KBP4842F,Yearly (fiscal),1992,2017,",",2,1
KBP4842,Local governments: Cash surplus (+)/deficit (-),"Quarterly,Yearly (fiscal)",4842,KBP4842K,Quarterly,2000/02,2017/02,",",2,2
KBP4843,Local governments: Net cash flow from financing activities,"Quarterly,Yearly (fiscal)",4843,KBP4843F,Yearly (fiscal),1992,2017,",",2,1
KBP4843,Local governments: Net cash flow from financing activities,"Quarterly,Yearly (fiscal)",4843,KBP4843K,Quarterly,2000/02,2017/02,",",2,2
KBP4844,Local governments: Net cash flow from financing activities: Net acquisition of financial assets other than cash,"Quarterly,Yearly (fiscal)",4844,KBP4844F,Yearly (fiscal),1992,2017,",",2,1
KBP4844,Local governments: Net cash flow from financing activities: Net acquisition of financial assets other than cash,"Quarterly,Yearly (fiscal)",4844,KBP4844K,Quarterly,2000/02,2017/02,",",2,2
KBP4848,Local governments: Net change in the stock of cash,"Quarterly,Yearly (fiscal)",4848,KBP4848F,Yearly (fiscal),1992,2017,",",2,1
KBP4848,Local governments: Net change in the stock of cash,"Quarterly,Yearly (fiscal)",4848,KBP4848K,Quarterly,2000/02,2017/02,",",2,2
KBP4849,Local Government: Liabilities,"Quarterly,Yearly (fiscal)",4849,KBP4849F,Yearly (fiscal),1992,2017,",",2,1
KBP4849,Local Government: Liabilities,"Quarterly,Yearly (fiscal)",4849,KBP4849K,Quarterly,2000/02,2017/02,",",2,2
KBP4850,Local Government: Net cash flow from financing activities: Net incurrence of liabilities,"Quarterly,Yearly (fiscal)",4850,KBP4850F,Yearly (fiscal),1992,2017,",",2,1
KBP4850,Local Government: Net cash flow from financing activities: Net incurrence of liabilities,"Quarterly,Yearly (fiscal)",4850,KBP4850K,Quarterly,2000/02,2017/02,",",2,2
KBP4851,Local Government: Net cash flow from financing activities: Net incurrence of liabilities: Foreign,"Quarterly,Yearly (fiscal)",4851,KBP4851F,Yearly (fiscal),1992,2017,",",2,1
KBP4851,Local Government: Net cash flow from financing activities: Net incurrence of liabilities: Foreign,"Quarterly,Yearly (fiscal)",4851,KBP4851K,Quarterly,2000/02,2017/02,",",2,2
KBP4855,Consolidated general government: Net cash flow from operating activities,"Quarterly,Yearly (fiscal)",4855,KBP4855F,Yearly (fiscal),1992,2017,",",2,1
KBP4855,Consolidated general government: Net cash flow from operating activities,"Quarterly,Yearly (fiscal)",4855,KBP4855K,Quarterly,2000/02,2017/02,",",2,2
KBP4856,Consolidated general government: Cash receipts from operating activities,"Quarterly,Yearly (fiscal)",4856,KBP4856F,Yearly (fiscal),1992,2017,",",2,1
KBP4856,Consolidated general government: Cash receipts from operating activities,"Quarterly,Yearly (fiscal)",4856,KBP4856K,Quarterly,2000/02,2017/02,",",2,2
KBP4857,Consolidated general government: Cash receipts from operating activities: Taxes,"Quarterly,Yearly (fiscal)",4857,KBP4857F,Yearly (fiscal),1992,2017,",",2,1
KBP4857,Consolidated general government: Cash receipts from operating activities: Taxes,"Quarterly,Yearly (fiscal)",4857,KBP4857K,Quarterly,2000/02,2017/02,",",2,2
KBP4858,Consolidated general government: Cash receipts from operating activities: Social contributions,"Quarterly,Yearly (fiscal)",4858,KBP4858F,Yearly (fiscal),1992,2017,",",2,1
KBP4858,Consolidated general government: Cash receipts from operating activities: Social contributions,"Quarterly,Yearly (fiscal)",4858,KBP4858K,Quarterly,2000/02,2017/02,",",2,2
KBP4859,Consolidated general government: Cash receipts from operating activities: Grants,"Quarterly,Yearly (fiscal)",4859,KBP4859F,Yearly (fiscal),1992,2017,",",2,1
